KOI,Kepler name,P,P_err,t0,t0_err,k,k_err,k_f18,k_f18_upp,k_f18_low,k_v18,k_v18_upp,k_v18_low,b,b_err,ecc,ecc_err,omega,omega_err,a/rs,a/rs_err,S,S_err 
K00281.01,Kepler-510 b,19.55659,0.000014,189.0443,0.000682,0.0158805,0.0002629,0.016465,0.001356,0.000606,0.015600167,0.000540432,0.000236935,0.2932819,0.1751346,0.1249716,0.09343,-8.90832488,116.8140164768535,17.824700706585332,4.5800698627055665,130.98433754386753,33.74700817167744 
K00282.02,Kepler-130 A b,8.457451,0.000012,139.0661422,0.0009711,0.00844,0.0003192,0.008371,0.000229,0.000192,0.007929106,0.000224517,0.000281284,0.7124757,0.0422964,0.0491354,0.0385037,6.495444906481653,106.4463165260715,13.452695572474042,1.2339839409618354,275.91322849979474,25.55205343971821 
K00282.03,Kepler-130 A d,87.517436,0.00002,201.1597436,0.000996,0.0161515,0.0044995,0.011099,0.000535,0.000622,0.010613601,0.001466788,0.000973819,0.9851101,0.0100626,0.0504639,0.0386002,-2.230358539,104.50539334717608,63.408449259568975,5.925308539120806,12.41929341598737,1.1712883088386488 
K00283.01,Kepler-131 b,16.091981,0.000009,170.5981216,0.0005393,0.0212462,0.0003783,0.018914,0.000314,0.0001,0,0,0,0.8305844,0.0126001,0.0359626,0.0253283,1.0217556360567972,105.59645968770985,24.578390486124334,1.6658460153437948,77.34060154133404,5.302880728759171 
K00284.01,Kepler-132 A d,18.010173,0.000016,179.4228823,0.0008025,0.0178773,0.0006161,0.012346,0.000335,0.000226,0,0,0,0.7912933,0.0417887,0.0515451,0.040147,5.589117347831912,103.68617256212006,26.738705112672456,2.9700817460978035,71.08364280022452,7.928739044117768 
K00284.02,Kepler-132 A c,6.414909,0.000008,169.64047,0.0009603,0.0128556,0.0003969,0.010907,1.9e-05,0.00083,0,0,0,0.3457349,0.1684781,0.0505037,0.0387677,19.915491567153847,102.88578489979002,13.59769439380567,1.427426211147359,274.8652685481142,28.98877049464333 
K00284.03,Kepler-132 A b,6.178258,0.000008,168.849641,0.0009888,0.0116696,0.000406,0.009122,0.000217,0.000626,0,0,0,0.3944574,0.1572114,0.0470894,0.0375756,7.943469682959879,103.2483297,13.119554172615754,1.3628049372516202,295.2652006291905,30.81706338526302 
K00285.01,Kepler-92 b,13.748833,0.000015,179.2787554,0.0006787,0.0197765,0.0002645,0.019236,7.4e-05,0.00076,0.019450517,0.000177172,0.000683642,0.6390574,0.0480001,0.0504023,0.0371214,18.18052379729615,96.99425469811011,13.741742277818583,1.1465379014061037,276.7816177145555,23.339471810790016 
K00285.02,Kepler-92 c,26.7232,0.000019,147.9352986,0.0008469,0.0130817,0.0002597,0.012738,0.000238,0.000167,0.013086286,0.000264378,0.000267953,0.4733685,0.0932063,0.0528681,0.0389183,19.955908010022373,98.76524432454768,21.453696163403766,1.8854518353618372,113.55770071076063,10.075964779402728 
K00285.03,Kepler-92 d,49.356885,0.000019,134.2914289,0.0009051,0.0109187,0.0003911,0.01071,0.00033,0.000189,0.011016287,0.000366408,0.000290364,0.3787823,0.1396207,0.054259,0.0409634,16.159478200329637,101.8076444871144,32.20452466,3.041337310255973,50.39495424285174,4.798872240265218 
K00291.01,Kepler-133 c,31.517801,0.00002,185.153109,0.0009424,0.0198646,0.0008204,0.017998,0.002062,0.001036,0,0,0,0.5691781,0.0895683,0.0506317,0.0392882,11.418550383675543,105.24555168608197,25.16290632,2.440327748224948,70.03766991,6.832059970434029 
K00291.02,Kepler-133 b,8.129994,0.000018,134.098827,0.0009835,0.0177128,0.0015777,0.011417,0.000133,0.000704,0,0,0,0.9249871,0.0189208,0.0523199,0.0395432,2.4952426569506376,92.58912598602629,10.119165230143496,0.9208728142716978,433.0757998,39.67280648763617 
K00292.01,Kepler-97 b,2.586638,0.000002,171.8427501,0.0005025,0.0139112,0.0003413,0.015166,6.6e-05,0.001366,0,0,0,0.3349179,0.2100557,0.2330354,0.1170606,71.81043339,82.94419510506796,8.789955949303529,1.307403292029899,598.8710624376274,89.29227192217462 
K00294.01,Kepler-512 b,34.435879,0.000019,193.038699,0.0009526,0.0196722,0.0009749,0.018814,0.000399,0.000259,0,0,0,0.472467,0.2246581,0.2202603,0.126684,30.540862097562083,102.24848394426601,41.58842477748692,13.189771927005062,32.28971152785974,10.245688279813605 
K00295.01,Kepler-134 b,5.317436,0.000005,171.8761535,0.0009096,0.016126,0.0003006,0.015421,0.000317,0.000159,0,0,0,0.5713433,0.0663162,0.0504361,0.0379263,7.7606445801115855,104.18045179282352,11.71966415988569,1.0829570953372845,372.02318419172735,34.58314901206193 
K00295.02,Kepler-134 c,10.105764,0.000017,135.5095431,0.0009092,0.0107774,0.0007959,0.009753,0.000325,0.000348,0,0,0,0.9012104,0.0202633,0.0528563,0.0428393,2.873876086284891,106.73554562105355,17.90945768,1.789469362147594,159.30722358984815,15.999323493280267 
K00296.01,Kepler-513 b,28.862357,0.000023,178.4843782,0.0008621,0.0192779,0.0007239,0.01929,0.000562,0.000305,0,0,0,0.5246276,0.2116828,0.2359017,0.1238716,34.89061443874651,96.55703633422372,36.955980421388105,11.184894197446402,33.296461071366245,10.08331600504324 
K00297.01,Kepler-514 A b,5.651799,0.000009,172.2789554,0.0008909,0.0116044,0.0005029,0.010764,0.000283,0.000127,0,0,0,0.6658859,0.2182854,0.2519428,0.1454325,24.216639898577327,103.10842483982195,10.785254025050016,4.168617755019666,513.9868023212515,198.72465233266195 
K00299.01,Kepler-98 b,1.541678,0.000001,170.5429196,0.0003941,0.0160803,0.0002503,0.018805,0.000133,0.002241,0,0,0,0.2768913,0.1691181,0.1520288,0.0815811,63.41620062433905,80.88887517279672,6.337298226131947,0.7276700532020238,996.2700870368485,114.8979392926502 
K00304.01,Kepler-518 b,8.512033,0.000004,174.9103177,0.0004817,0.0247432,0.0003362,0.022001,0.000296,0.000114,0,0,0,0.8314114,0.0152846,0.047562,0.0353086,47.187715387163855,97.21632168034692,17.36369078049472,1.0861588348203368,156.57676185135503,9.927357291184085 
K00305.01,Kepler-99 B b,4.603576,0.000002,171.8395773,0.0004879,0.0188765,0.0003688,0.022491,0.000279,0.002864,0,0,0,0.3054045,0.16132,0.1624907,0.1032066,70.98518509240141,93.95486256396784,15.170822159712044,1.924678119403651,100.31489657133446,12.786973588522368 
K00306.01,Kepler-519 A b,24.307892,0.000015,178.3646532,0.0006428,0.025247,0.0013088,0.023699,0.000582,0.000246,0,0,0,0.5935205,0.2162328,0.4352428,0.1434779,95.32184246,36.922678014113394,58.42708606121342,10.390891524056977,9.974997087541794,1.7775185172905559 
K00307.01,Kepler-520 b,19.674162,0.000019,176.2699744,0.0008273,0.0215047,0.0009159,0.013934,0.002231,0.000592,0,0,0,0.8937427,0.0173617,0.0552967,0.0436575,32.444606045131465,101.48787101207394,19.210403389039396,1.9793269226850685,147.1757788443764,15.23516691
K00307.02,Kepler-520 c,5.211036,0.000013,131.5393355,0.0009131,0.0139191,0.0004866,0.009331,0.000315,0.000127,0,0,0,0.7764554,0.0409596,0.0524215,0.0409025,7.01656721,100.26149495864206,7.742778187,0.8401134474072481,905.9738781682831,98.71610297961351 
K00313.01,Kepler-137 c,18.735746,0.000016,177.6345255,0.0006469,0.0243271,0.0003979,0.024325,0.000108,0.002275,0,0,0,0.7930443,0.0247325,0.0514844,0.0394492,20.874920854256313,98.57585312536719,30.242172942796856,2.5652032811407905,34.26137639155754,2.932510172514861 
K00313.02,Kepler-137 b,8.436393,0.00001,179.8873128,0.0007589,0.0172864,0.0002633,0.018799,0.000259,0.001634,0,0,0,0.4918054,0.0802316,0.0486873,0.0352505,18.110897966031853,103.35648691722385,17.708067457103304,1.5085518217078178,99.92829002789938,8.589539926220436 
K00316.01,Kepler-139 b,15.771129,0.000014,184.9027721,0.0006563,0.0211049,0.000248,0.020826,0.000367,0.000147,0,0,0,0.2648,0.1219662,0.0434791,0.0267308,22.50102664303915,96.00361067032892,23.812166654173694,1.645517013959786,73.81357641647001,5.161118254187932 
K00316.03,KOI-316.03,7.305705,0.000008,131.779384,0.0008258,0.0176958,0.000488,0.014849,0.000538,0.000248,0,0,0,0.9422056,0.0054876,0.0442609,0.0361263,13.543702412017327,95.52743690595159,14.168532253021628,1.0419111050227967,208.48957727841687,15.491860844874996 
K00317.01,Kepler-521 b,22.208119,0.000015,206.3591881,0.0006441,0.0207225,0.0002646,0.019975,0.000219,0.00016,0,0,0,0.301596,0.1657172,0.1660767,0.0970105,69.13997451,91.67536143519575,24.024286106461403,3.053167664719926,133.9088036860644,17.06200634022908 
K00321.01,Kepler-406 b,2.426305,0.000001,170.4558611,0.000509,0.0125281,0.0001612,0.012465,0.000267,0.000169,0,0,0,0.3645645,0.1157521,0.0475825,0.0326608,18.401043793486103,105.6608086,6.614904783329532,0.5621829408346839,974.2959659388056,83.44534262878798 
K00323.01,Kepler-523 b,5.835989,0.000004,169.8742822,0.0005176,0.0230575,0.0005478,0.021113,0.000664,0.000254,0,0,0,0.749381,0.046686,0.1019562,0.0742076,30.076136029931472,110.82967284194035,15.15790442760815,2.5477202924003657,169.43710656233696,28.53805786084264 
K00343.01,Kepler-142 c,4.761706,0.000003,170.3358099,0.0005291,0.0207526,0.0003136,0.020461,0.000264,9.9e-05,0,0,0,0.4563581,0.1100834,0.0606932,0.0433206,48.97324668244185,88.13879663,10.108067938030418,0.705248023,448.48973285669996,31.638430508135865 
K00343.02,Kepler-142 b,2.024144,0.000001,170.4958378,0.0006495,0.0144379,0.0002467,0.014564,0.000949,0.000365,0,0,0,0.4569122,0.1036762,0.0507423,0.0386487,-0.378650618,106.86380795307153,5.459550718342694,0.5251004789039618,1537.3579570948775,148.7283059433338 
K00343.03,Kepler-142 d,41.808766,0.00002,148.700671,0.0009566,0.0118449,0.0004786,0.010555,0.000757,0.00036,0,0,0,0.206089,0.1242434,0.0400037,0.0308839,-5.652601072,104.1645579435866,40.931707732135706,3.0542781131639516,27.35073998827615,2.0606784468014303 
K00351.03,Kepler-90 d,59.737034,0.00002,158.9612275,0.0008914,0.0216712,0.000643,0.022125,0.000585,0.000293,0,0,0,0.4866856,0.1004572,0.0529774,0.040883,17.330437775816453,103.50298649586084,51.31530743271545,4.751000698513141,20.708524306734407,1.9283835788370902 
K00351.04,Kepler-90 e,91.940461,0.00002,134.2986605,0.0009991,0.0198068,0.0006755,0.020172,0.000553,0.000457,0,0,0,0.4437619,0.1205503,0.051802,0.039318,16.27148571969976,99.57042191404503,68.31565478688664,5.996512877616143,11.68429603479365,1.032208567304251 
K00351.05,Kepler-90 c,8.719817,0.000016,139.5213924,0.0010006,0.0108678,0.000485,0.011168,0.000534,0.000317,0,0,0,0.5654735,0.0844568,0.0513583,0.0401186,13.191562551129923,99.19867543740824,14.16814566352507,1.245524358161682,271.65455775981724,24.03444895438501 
K00351.06,Kepler-90 b,7.008284,0.000016,137.6691694,0.0009748,0.0098898,0.000583,0.010032,0.00046,0.000383,0,0,0,0.583097,0.1142303,0.0498257,0.0390831,10.492948524797601,104.63869197821326,12.214565008180962,1.1078244875579093,365.4996890777087,33.34961638529175 
K00365.01,Kepler-538 A b,81.737807,0.00002,211.6782528,0.0005517,0.0241374,0.0002797,0.022911,0.000244,0.000113,0,0,0,0.5722507,0.0519686,0.0415168,0.0296734,3.2341290295513474,101.32171898106394,79.22517278653638,5.955340917073557,6.064472731211067,0.4606442985673402 
K00370.02,Kepler-145 b,22.950686,0.000018,151.5301458,0.0008562,0.0120378,0.0005272,0.01088,0.00021,0.000365,0.012434472,0.000487635,0.001377838,0.9018206,0.0114962,0.0476592,0.0355935,6.342276099,95.99874625864825,17.87623961007599,1.4837267637223333,196.09155733677997,16.464361594992894 
K00377.03,Kepler-9 d,1.592957,0.000001,182.090694,0.0007194,0.0148356,0.000381,0.014209,0.000537,0.000177,0,0,0,0.5362582,0.0679117,0.0494029,0.0379767,18.447441915735794,104.3690580398247,5.461582994275236,0.4719926805273376,1567.3915830757335,136.42575630625697 
K00379.02,KOI-379.02,23.137662,0.00002,152.1698807,0.0009817,0.007157,0.0052003,0.011319,0.002308,0.000756,0,0,0,0.654967,0.301596,0.0482906,0.0362323,2.489444324063914,104.47605217848744,14.206795256848448,1.3386497801200805,300.2876019426807,28.44490006021603 
K00384.01,Kepler-541 b,5.080068,0.000014,174.4279025,0.0009489,0.0140605,0.0005329,0.014743,0.001057,0.000705,0,0,0,0.4578385,0.2145735,0.2071,0.1109826,39.852898769971446,105.90072319523613,6.978448141395451,1.9143639209703995,1246.1617033451623,342.06767733788786 
K00386.01,Kepler-146 b,31.158789,0.000019,173.9038157,0.0008741,0.029662,0.0007106,0.027888,0.002403,0.000555,0,0,0,0.5918031,0.0644565,0.05193,0.040622,7.419115897590004,103.3043649466008,37.98946545,3.5389525029293263,37.43420698577264,3.5072547325161922 
K00386.02,Kepler-146 c,76.732517,0.00002,200.6716275,0.0009851,0.0257895,0.0012929,0.025137,0.00051,0.000761,0,0,0,0.7402766,0.0448475,0.0492167,0.0406552,9.185487484198818,102.7622323,69.34773296322805,6.0715039735847185,11.233897742233044,0.989938234
K00408.01,Kepler-150 c,7.381981,0.000007,173.0729363,0.0007756,0.0355103,0.0005299,0.036401,0.002126,0.000765,0,0,0,0.4998132,0.075248,0.0509999,0.0380215,22.013777604481948,103.26522047003746,16.281173774849098,1.4085610185934223,153.23383187751122,13.358689965971447 
K00408.02,Kepler-150 d,12.560935,0.000013,166.7966585,0.0007933,0.0275049,0.0005639,0.028343,0.000736,0.000281,0,0,0,0.4219768,0.1242014,0.05559,0.0421701,30.507252393299712,101.46296453671958,23.41822515223396,2.0388711882780424,74.06587043084936,6.497283287699931 
K00408.03,Kepler-150 e,30.826486,0.000019,153.007852,0.0008445,0.0273259,0.0007103,0.029016,0.000181,0.003254,0,0,0,0.5698619,0.0646398,0.0488311,0.0381487,7.393126532002869,103.52977227278322,41.68398363129164,3.692201103475083,23.376939455285548,2.0857941993874305 
K00408.04,Kepler-150 b,3.428057,0.00001,132.3680814,0.0009886,0.0132748,0.0005687,0.013171,0.000574,0.000375,0,0,0,0.261038,0.1442254,0.0462491,0.0363163,9.387529591,104.87229833044401,9.650328424,0.8170160559753502,436.1560469796859,37.221626734239315 
K00416.01,Kepler-152 b,18.207957,0.000015,185.8427179,0.0006397,0.0382589,0.0005863,0.037203,4e-06,0.001188,0,0,0,0.5755586,0.0523105,0.0456121,0.0352406,-12.02624661,106.86377930518177,31.71026015282375,2.722571035595414,27.265827601612642,2.3631590233488757 
K00416.02,Kepler-152 c,88.255355,0.000019,153.7793525,0.0008814,0.0355083,0.0011641,0.030838,0.000706,0.000668,0,0,0,0.8613138,0.0169263,0.0487595,0.0373797,2.9984542996801857,106.68772083389396,91.93998858716046,8.463752109856083,3.2434664008696816,0.3010468774154652 
K00435.03,Kepler-154 b,33.040569,0.00002,161.221518,0.0009827,0.0238126,0.0014626,0.021685,0.000878,0.00076,0,0,0,0.860825,0.0305123,0.0506537,0.0384752,2.9998580462782565,105.72033889259507,36.55513465299044,3.5165874437384304,32.12994635180176,3.1095564284040833 
K00435.04,Kepler-154 e,3.932756,0.000005,134.651143,0.0009722,0.0153082,0.0005868,0.014249,0.000315,0.000612,0,0,0,0.496378,0.1065383,0.0529337,0.0401091,21.639985668516548,100.18272472096749,8.995231679897163,0.8030764191468288,530.6181113532335,47.70460706304059 
K00435.05,Kepler-154 c,62.302788,0.00002,179.0982447,0.0010218,0.0265827,0.001037,0.030064,0.002389,0.002454,0,0,0,0.4960115,0.120463,0.0501462,0.0397978,22.913963055567887,102.83241961075153,56.73160764201342,4.906635808835999,13.34002351447074,1.1623754629333454 
K00435.06,Kepler-154 f,9.919346,0.000019,136.8763141,0.0009955,0.0123356,0.0007774,0.013894,0.002946,0.001689,0,0,0,0.283534,0.1509951,0.0467201,0.0345196,4.479704898698049,105.13527449925316,16.40290835,1.452665712232175,159.5750759991957,14.232872610415564 
K00440.01,Kepler-156 c,15.906867,0.000018,177.9321954,0.0008319,0.0261369,0.001351,0.02994,0.002592,0.001895,0,0,0,0.4732218,0.0895947,0.0503912,0.0376418,15.700745271236094,104.72088850350274,28.704470290419923,2.57152828,33.618025951151076,3.037797732788625 
K00440.02,Kepler-156 b,4.973444,0.00001,170.886061,0.0009261,0.0280884,0.0010611,0.029844,0.000467,0.004097,0,0,0,0.838112,0.0211774,0.0522383,0.0404786,7.138905158303324,102.80627554655972,13.131083139893255,1.2332677131913445,160.64609739288576,15.206767445016187 
K00446.01,Kepler-158 b,16.709196,0.000016,174.7547135,0.0007898,0.0297081,0.000843,0.034734,0.000694,0.007144,0,0,0,0.7596166,0.0327682,0.0495174,0.0378093,13.289882108774373,103.72391329208533,34.06161881957302,2.989674955748541,16.32997955477761,1.4489420903701806 
K00446.02,Kepler-158 c,28.551561,0.000018,185.4770402,0.0008608,0.0253938,0.0009264,0.026045,0.004834,0.001074,0,0,0,0.4561119,0.0971959,0.0524568,0.0383148,13.392029024490297,107.94486472092436,48.72769356,4.697205129589931,7.979294593037432,0.7761354799495748 
K00448.01,Kepler-159 b,10.13962,0.000009,178.4490083,0.000741,0.0331048,0.0005627,0.034286,1e-05,0.002528,0,0,0,0.6343112,0.0476232,0.0484635,0.0358324,4.8197267022184365,104.07933047156088,23.65183028924957,2.082639175,34.90625022178729,3.1064194294211323 
K00456.02,Kepler-160 b,4.309241,0.000007,134.0751225,0.0009878,0.0144952,0.0006178,0.018836,0.001958,0.001759,0,0,0,0.3401776,0.1450337,0.0479331,0.0357652,15.583884799341213,103.61449554194921,9.767157473376475,0.8449818390137556,434.38269210613254,37.86503369076061 
K00464.02,Kepler-561 c,5.350165,0.000004,195.7605982,0.0006549,0.0266052,0.0003454,0.025593,0.000544,0.000216,0,0,0,0.7024479,0.0284832,0.0418349,0.0310366,25.327650899959604,105.67146559267043,13.111037562031385,0.9336188313348139,218.38940957560362,15.734027442999595 
K00475.01,Kepler-165 b,8.180865,0.000016,176.7004985,0.0008759,0.0253939,0.0008352,0.029839,0.000524,0.003958,0,0,0,0.5887953,0.0698053,0.051564,0.041569,20.75454815107728,100.79996069450601,19.247771482214247,1.6690693541489239,76.07120439197703,6.656942880431654 
K00475.02,Kepler-165 c,15.312983,0.000019,171.7939664,0.0008789,0.029684,0.0009194,0.027124,0.000933,0.0004,0,0,0,0.6720053,0.0494617,0.0494489,0.038866,14.08747946664214,107.34786561670985,29.051793156633924,2.649026928878058,33.39145268,3.069967862
K00481.01,Kepler-166 b,7.650236,0.000007,171.972986,0.0007197,0.0297301,0.0004976,0.02878,0.00051,0.000225,0,0,0,0.5633854,0.0846568,0.0636651,0.0562445,30.07770020471218,98.86037250727325,18.294949344592148,1.811440942,89.26464650427336,8.898764585113291 
K00481.02,Kepler-166 d,1.554003,0.000002,169.8303482,0.0007267,0.0188228,0.0003173,0.019023,0.000471,0.000253,0,0,0,0.4501921,0.0941993,0.0494741,0.0363243,19.51222668220692,98.27251207989107,6.222669487322967,0.510936653,771.5932921651946,63.98318363244037 
K00481.03,Kepler-166 c,34.25952,0.000018,183.2389615,0.0007535,0.0301925,0.0006176,0.030068,0.000735,0.000343,0,0,0,0.5224186,0.087862,0.0552347,0.0421586,24.45676651051665,99.98681326,49.245036038176885,4.431123283628373,12.320178296597472,1.1177482501031544 
K00490.01,Kepler-167 A b,4.393153,0.000004,172.8679265,0.0008947,0.0184015,0.0004468,0.019357,0.000688,0.000219,0,0,0,0.3743485,0.1171332,0.0495693,0.0340471,18.09958777915597,101.33553299350454,12.783998937907068,1.0755130862595135,143.14273868009747,12.171097786526305 
K00490.03,Kepler-167 A c,7.406109,0.000008,134.0750348,0.0009026,0.0181944,0.000476,0.019899,0.001873,0.001367,0,0,0,0.3361888,0.1274155,0.0482836,0.0332042,14.224227303606012,103.58140722928039,18.044035982079595,1.5397699686710955,71.85142817808051,6.194996934437829 
K00490.04,Kepler-167 A d,21.80387,0.000019,139.0695338,0.0009652,0.0138076,0.0010162,0.015719,0.004457,0.001385,0,0,0,0.6247118,0.1437183,0.0515766,0.0391949,9.037142981461498,103.35328981272701,36.933142899369166,3.4189120114767024,17.15024154789421,1.601613591150311 
K00500.03,Kepler-80 d,3.072147,0.000003,134.0292086,0.0009305,0.0197765,0.0008029,0.021529,0.002915,0.001146,0,0,0,0.4172169,0.1297684,0.0523687,0.0386156,17.205848103265254,103.68319891116334,10.59648945823401,0.9650764023128365,175.70457392367956,16.161095456953174 
K00500.04,Kepler-80 e,4.645388,0.000011,134.5871747,0.000955,0.0197009,0.0011436,0.022063,0.003486,0.000889,0,0,0,0.5501632,0.137654,0.0553117,0.0438658,12.985549846312685,104.68031736202953,13.920005599302472,1.3765748271887863,101.81886886806481,10.15385743
K00505.01,Kepler-169 e,13.767073,0.000015,174.8122678,0.000939,0.0253636,0.0010315,0.026779,0.000391,0.003521,0,0,0,0.6687309,0.0607814,0.0505392,0.0392932,4.797742311619267,103.15357964365622,27.238774382115924,2.468478102149656,36.401087237477086,3.327075056174537 
K00505.02,Kepler-169 c,6.195433,0.000013,134.7185187,0.0009595,0.0158351,0.0009981,0.014316,0.000584,0.000455,0,0,0,0.4383958,0.1519502,0.0507177,0.0377198,13.698739061801778,102.59408062713301,16.119990871852067,1.4190661143143397,103.93453976518948,9.232594790234305 
K00505.03,Kepler-169 b,3.250592,0.000008,133.6963025,0.0010019,0.0140501,0.0009249,0.012646,0.000728,0.000368,0,0,0,0.4899734,0.1457911,0.0527424,0.0399956,10.945310163209289,103.45147759007857,10.466785295860978,0.9759977583462871,246.52606811783193,23.173994598973053 
K00505.04,Kepler-169 d,8.348195,0.00001,136.8393094,0.0009743,0.0167357,0.0009389,0.018666,0.000217,0.002981,0,0,0,0.5090981,0.1114871,0.056524,0.0451217,16.619053377382023,104.1669128001246,19.752736325508472,1.9410202908290377,69.22053433240875,6.851634514449385 
K00505.05,Kepler-169 f,87.090599,0.000021,187.3178718,0.0009301,0.0310157,0.0013062,0.030396,0.001062,0.000491,0,0,0,0.4434309,0.1270093,0.0540476,0.0417766,13.514515941933364,100.16333582918027,93.96648641329328,8.614868144980441,3.0587466327191333,0.28277528252841605 
K00508.01,Kepler-170 b,7.930589,0.000006,169.5161081,0.0007169,0.0267232,0.0003651,0.027185,0.002532,0.001022,0,0,0,0.430147,0.106719,0.0482197,0.0349116,21.395269664638228,100.78935524571814,15.781394767819801,1.265604381075108,161.34885967318206,13.055611308971027 
K00508.02,Kepler-170 c,16.665911,0.000013,180.2013002,0.0007782,0.026278,0.0004352,0.025194,0.00076,0.000298,0,0,0,0.5847454,0.0587198,0.0490406,0.0379749,11.790084865928126,102.4806006062294,25.700142658310742,2.229298421822557,60.839494894113045,5.317872286
K00509.01,Kepler-171 b,4.16696,0.000005,169.7160221,0.0009081,0.0274167,0.0005424,0.026931,0.000414,0.000308,0,0,0,0.3736656,0.1247631,0.0501052,0.0346126,19.554505237909623,101.74996482587858,10.782770447073343,0.9254669326375173,334.83136709796963,28.96680596550644 
K00509.02,Kepler-171 c,11.463477,0.000013,137.3858574,0.000807,0.0328424,0.0008447,0.029045,0.000681,0.000396,0,0,0,0.7907215,0.0259213,0.0496171,0.0362989,2.932323510966186,105.01729675965775,20.873527352236636,1.9373240172522352,89.35012506454714,8.349300024087947 
K00510.01,Kepler-172 b,2.940301,0.000008,169.9045681,0.0009432,0.0216443,0.0007118,0.020115,0.000537,0.000292,0,0,0,0.4700855,0.1155806,0.0509411,0.0385628,14.480368085919247,104.45115143271104,7.794632410663502,0.7204166758491539,680.5959909399703,63.32320347996638 
K00510.02,Kepler-172 c,6.389019,0.000013,175.4737001,0.0008962,0.0235431,0.0007684,0.021412,0.00064,0.000309,0,0,0,0.4619627,0.1105358,0.0543528,0.0416142,16.76046509079826,101.61849393020785,13.116743127577774,1.2433141901553777,240.34142805735112,22.925967753578252 
K00510.03,Kepler-172 d,14.626986,0.00002,136.2419015,0.0009487,0.020554,0.0012888,0.020136,0.000187,0.001157,0,0,0,0.7085141,0.0596796,0.0505711,0.0393511,8.961879245493112,104.68398429191835,22.605132705584367,2.1197149200652183,80.92198784158316,7.637312467558756 
K00510.04,Kepler-172 e,35.118523,0.00002,152.1229079,0.0010053,0.0247668,0.0021263,0.021953,0.001236,0.00044,0,0,0,0.8857168,0.0257203,0.049146,0.0373818,2.110203559466822,104.94763082134781,40.28478318798511,3.7361044582087684,25.479951868499395,2.378714699184194 
K00518.01,Kepler-174 b,13.981783,0.000012,181.9754365,0.0007158,0.0287249,0.0005544,0.028932,0.000822,0.00025,0,0,0,0.3421751,0.1264078,0.0499438,0.0342294,9.011783869449006,99.26238834422679,34.58560309749839,2.9427242721494453,16.893203201251794,1.4534983040320588 
K00518.02,Kepler-174 c,44.000432,0.000019,210.7609194,0.0008324,0.022377,0.0005025,0.0225,0.000763,0.000336,0,0,0,0.1390931,0.0988145,0.1226374,0.0374713,-91.71071293,26.422258119667283,65.07215392,2.477325328485627,4.772130899354066,0.1916481092252247 
K00520.02,Kepler-176 b,5.433113,0.000007,138.3683841,0.0009294,0.0154564,0.0005517,0.014764,0.000698,0.000363,0,0,0,0.5995104,0.0655385,0.0490218,0.0374829,2.9137940558716555,103.50816030475087,14.01746558889859,1.2513587609596077,144.1068881983472,12.975595681040192 
K00520.04,Kepler-176 e,51.165791,0.000019,172.308322,0.0009803,0.0146672,0.0010299,0.016054,0.000424,0.001353,0,0,0,0.6130721,0.0842133,0.0538391,0.040992,11.742701256270806,103.15305252248469,63.0545668,6.012732830576285,7.121814291616172,0.6842561607690012 
K00528.01,Kepler-178 b,9.576682,0.000012,176.6825997,0.000839,0.0252097,0.0005212,0.024883,0.000452,0.000199,0,0,0,0.5678965,0.063386,0.0506654,0.0407648,9.812813244509606,97.80164390469666,18.49689359111679,1.6273902626405674,102.46328978271853,9.086881704
K00528.03,Kepler-178 c,20.552816,0.000017,145.0274636,0.0008141,0.0278854,0.0012817,0.025805,0.004446,0.000826,0,0,0,0.9106242,0.0110095,0.0508541,0.0413998,18.80387323050873,104.94608956487889,31.012323935034853,2.8220520534625773,36.44997783632718,3.3416285309496376 
K00555.01,Kepler-598 b,3.701759,0.000004,172.4504597,0.0009626,0.0153074,0.0004554,0.015645,0.000394,0.000569,0,0,0,0.3773122,0.1268579,0.049632,0.0353408,15.858704005775712,102.2322463,10.520540227556172,0.9256273554436301,291.19567133051794,25.833524000690588 
K00555.02,Kepler-598 c,86.494779,0.00002,181.8830781,0.0009193,0.0272076,0.0007648,0.029698,0.000147,0.001379,0,0,0,0.3449171,0.1304195,0.0497945,0.0350698,24.26250517007755,102.32087716168078,86.57157723557542,7.301354332,4.300414698694023,0.3659772065014437 
K00564.03,Kepler-603 d,6.217125,0.000018,131.7215757,0.0009855,0.011278,0.0012118,0.012285,0.000476,0.00053,0,0,0,0.589776,0.1752717,0.0505549,0.0387798,3.272792221566775,102.8083496537781,9.042465246809641,0.9456079701244301,598.3257191,62.86920040094533 
K00567.01,Kepler-184 b,10.687576,0.000008,169.9320583,0.0006963,0.0262755,0.0004046,0.025745,0.00051,0.000334,0,0,0,0.5290281,0.1149914,0.0659872,0.0576768,29.198209989186367,94.39780477622756,22.046297669868483,2.174995143401479,80.15482807,7.955417160844913 
K00567.02,Kepler-184 c,20.303028,0.000016,176.8029367,0.0007505,0.0216603,0.0003722,0.021708,0.000247,0.000631,0,0,0,0.4424324,0.1081642,0.0507903,0.0416364,19.407214977515345,97.01960235,33.28472671289636,2.769627533069495,35.16503304694971,2.9508579347993162 
K00567.03,Kepler-184 d,29.022346,0.000017,198.3702771,0.000743,0.0246645,0.0004831,0.026968,0.000456,0.003782,0,0,0,0.7375465,0.034144,0.0483134,0.0408772,-1.799368226,100.7357378552498,41.46787464806406,3.6017133655093514,22.65569903570704,1.9830661625246226 
